,cik,name,ticker,exchange,market_cap
2623,1425061,ZINCORE METALS INC,ZCRMF,OTC,22762844
2624,1971532,"Telomir Pharmaceuticals, Inc.",TELO,Nasdaq,45052828
2625,1770088,WiMi Hologram Cloud Inc.,WIMI,Nasdaq,38195272
2626,1442836,"Mersana Therapeutics, Inc.",MRSN,Nasdaq,137144208
2627,803578,"FIREFLY NEUROSCIENCE, INC.",AIFF,Nasdaq,21114692
2628,1074871,"Modular Medical, Inc.",MODD,Nasdaq,26747378
2629,1326205,"IGC Pharma, Inc.",IGC,NYSE,32479958
2630,1969475,Bayview Acquisition Corp,BAYA,Nasdaq,39272748
2631,1882464,Metal Sky Star Acquisition Corp,MSSAF,OTC,38500480
2632,1355848,"Kartoon Studios, Inc.",TOON,NYSE,36007356
2633,1088034,"Usio, Inc.",USIO,Nasdaq,36924520
2634,101295,UNITED GUARDIAN INC,UG,Nasdaq,28346948
2635,1879848,PHOENIX MOTOR INC.,PEVM,OTC,36664620
2636,1688126,Crypto Co,CRCW,OTC,10530595
2637,1484674,"ALL THINGS MOBILE ANALYTIC, INC.",ATMH,OTC,36390692
2638,1879726,Sidus Space Inc.,SIDU,Nasdaq,28906462
2639,315545,"PROVECTUS BIOPHARMACEUTICALS, INC.",PVCT,OTC,27318190
2640,1533998,DarioHealth Corp.,DRIO,Nasdaq,67140384
2641,1886894,"Snail, Inc.",SNAL,Nasdaq,36771128
2642,1158780,Pluri Inc.,PLUR,Nasdaq,33765624
2643,1538189,Sonoro Gold Corp.,SMOFF,OTC,40094972
2644,719733,KEY TRONIC CORP,KTCC,Nasdaq,31111806
2645,1725569,Axcap Ventures Inc.,GARLF,OTC,56471348
2646,862692,CRYO CELL INTERNATIONAL INC,CCEL,NYSE,32462256
2647,34563,FARMER BROTHERS CO,FARM,Nasdaq,31538938
2648,1854270,"Senti Biosciences, Inc.",SNTI,Nasdaq,43883744
2649,1935418,Foremost Clean Energy Ltd.,FMST,Nasdaq,29420928
2650,1523836,"LightInTheBox Holding Co., Ltd.",LITB,NYSE,43044268
2651,1560258,"electroCore, Inc.",ECOR,Nasdaq,44417240
2652,1621227,Adaptimmune Therapeutics PLC,ADAP,Nasdaq,14551333
2653,1759546,NU RIDE INC.,NRDE,OTC,21890962
2654,900391,NATUZZI S P A,NTZ,NYSE,29409006
2655,1820566,Inspirato Inc,ISPO,Nasdaq,32330258
2656,1649009,Siyata Mobile Inc.,SYTA,Nasdaq,38028772
2657,1769697,Snow Lake Resources Ltd.,LITM,Nasdaq,48470340
2658,1840233,"Xilio Therapeutics, Inc.",XLO,Nasdaq,35083064
2659,1111741,"DYNARESOURCE, INC.",DYNR,OTC,42507804
2660,1817161,Headwater Gold Inc.,HWAUF,OTC,35468728
2661,1964314,JBDI Holdings Ltd,JBDI,Nasdaq,19543288
2662,2018529,Intercont (Cayman) Ltd,NCT,Nasdaq,24947466
2663,1668010,"Digital Brands Group, Inc.",DBGI,Nasdaq,43009244
2664,1637715,"OnKure Therapeutics, Inc.",OKUR,Nasdaq,43963904
2665,1342916,"HNO International, Inc.",HNOI,OTC,29458736
2666,1777319,"CISO Global, Inc.",CISO,Nasdaq,35237076
2667,1971543,Mural Oncology plc,MURA,Nasdaq,36249976
2668,1708341,Allied Gaming & Entertainment Inc.,AGAE,Nasdaq,17903090
2669,61004,LGL GROUP INC,LGL,NYSE,33728808
2670,855683,MILESTONE SCIENTIFIC INC.,MLSS,NYSE,29443966
2671,1369290,"MYOMO, INC.",MYO,NYSE,30521650
2672,1856725,"Rani Therapeutics Holdings, Inc.",RANI,Nasdaq,236785152
2673,754811,U S GLOBAL INVESTORS INC,GROW,Nasdaq,30308540
2674,1735556,BIT ORIGIN Ltd,BTOG,Nasdaq,25052798
2675,91668,SOLITRON DEVICES INC,SODI,OTC,40075260
2676,1960847,Toppoint Holdings Inc.,TOPP,NYSE,20650000
2677,1934642,"MDB Capital Holdings, LLC",MDBH,Nasdaq,35274992
2678,1880438,"AN2 Therapeutics, Inc.",ANTX,Nasdaq,30605304
2679,1705012,"Fat Brands, Inc",FAT,Nasdaq,25692474
2680,1738827,"KLX Energy Services Holdings, Inc.",KLXE,Nasdaq,29076142
2681,1731388,EuroDry Ltd.,EDRY,Nasdaq,37383068
2682,1778982,Huize Holding Ltd,HUIZ,Nasdaq,32283444
2683,1450704,"Vivakor, Inc.",VIVK,Nasdaq,21844226
2684,736012,INTRUSION INC,INTZ,Nasdaq,27462060
2685,1065078,"NETWORK-1 TECHNOLOGIES, INC.",NTIP,NYSE,33919144
2686,1566073,Pan Global Resources Inc.,PGZFF,OTC,33466270
2687,1990950,Semilux International Ltd.,SELX,Nasdaq,29942682
2688,1956166,Ming Shing Group Holdings Ltd,MSW,Nasdaq,24652500
2689,1698530,"EXICURE, INC.",XCUR,Nasdaq,23270996
2690,1000045,OLD MARKET CAPITAL Corp,OMCC,Nasdaq,35456532
2691,1674440,Connexa Sports Technologies Inc.,YYAI,Nasdaq,22179676
2692,58361,"LEE ENTERPRISES, Inc",LEE,Nasdaq,28809648
2693,1966750,Zhibao Technology Inc.,ZBAO,Nasdaq,33379218
2694,1875609,Swvl Holdings Corp,SWVL,Nasdaq,30490892
2695,2004489,Basel Medical Group Ltd,BMGL,Nasdaq,22918616
2696,867840,"PRECISION OPTICS CORPORATION, INC.",POCI,Nasdaq,34793304
2697,1859035,Mountain Crest Acquisition Corp. V,MCAG,OTC,34243648
2698,1056285,"BRAND HOUSE COLLECTIVE, INC.",TBHC,Nasdaq,28750570
2699,1095435,AlphaTON Capital Corp,ATON,Nasdaq,22855204
2700,1541157,Akari Therapeutics Plc,AKTX,Nasdaq,17276022
2701,1760233,"GIFTIFY, INC.",GIFT,Nasdaq,33453410
2702,2013807,Foxx Development Holdings Inc.,FOXX,Nasdaq,22049146
2703,1474167,Cosmos Health Inc.,COSM,Nasdaq,23145656
2704,1868419,"Cycurion, Inc.",CYCU,Nasdaq,12540133
2705,1156388,BIG 5 SPORTING GOODS Corp,BGFV,Nasdaq,33003246
2706,889348,CPI AEROSTRUCTURES INC,CVU,NYSE,29707488
2707,1567663,ATICO MINING Corp,ATCMF,OTC,27940938
2708,1831523,Southern Financial Corp,SFCO,OTC,32316246
2709,896493,"Hyperscale Data, Inc.",GPUS,NYSE,96178608
2710,1509646,Phoenix New Media Ltd,FENG,NYSE,25008550
2711,1071840,"SolarWindow Technologies, Inc.",WNDW,OTC,35520684
2712,2031009,Skyline Builders Group Holding Ltd,SKBL,Nasdaq,85380672
2713,1701599,Arizona Gold & Silver Inc.,AZASF,OTC,42819528
2714,1872525,"Stran & Company, Inc.",SWAG,Nasdaq,50312872
2715,1866838,Inception Growth Acquisition Ltd,IGTA,OTC,19699134
2716,1546853,"Skkynet Cloud Systems, Inc.",SKKY,OTC,27634788
2717,2034400,Black Titan Corp,BTTC,,23651424
2718,1442236,Quest Resource Holding Corp,QRHC,Nasdaq,32713872
2719,1544770,BONTERRA RESOURCES INC.,BONXF,OTC,28902294
2720,1812173,Vicarious Surgical Inc.,RBOT,NYSE,22800840
2721,1088413,"GREYSTONE LOGISTICS, INC.",GLGI,OTC,17863052
2722,1944212,DT Cloud Acquisition Corp,DYCQ,Nasdaq,34339620
2723,1927578,NetClass Technology Inc,NTCL,Nasdaq,23215904
2724,833021,MFS INTERMEDIATE HIGH INCOME FUND,CIF,NYSE,30827220
2725,1843656,Royalty Management Holding Corp,RMCO,Nasdaq,44469172
2726,878932,"EQUUS TOTAL RETURN, INC.",EQS,NYSE,27036484
2727,1706404,Aztec Minerals Corp.,AZZTF,OTC,27666148
2728,1716166,"Vivos Therapeutics, Inc.",VVOS,Nasdaq,18011538
2729,1722731,"FDCTECH, INC.",FDCT,OTC,30595136
2730,1038277,INTERNATIONAL ISOTOPES INC,INIS,OTC,31686246
2731,1563665,"Harvard Apparatus Regenerative Technology, Inc.",HRGN,OTC,31762614
2732,1991332,MKDWELL Tech Inc.,MKDW,Nasdaq,22418980
2733,1839140,Revium Rx.,RVRC,OTC,31579130
2734,1742195,Rubicon Organics Inc.,ROMJF,OTC,26198548
2735,351998,DATA I/O CORP,DAIO,Nasdaq,26125012
2736,1409375,"ORION ENERGY SYSTEMS, INC.",OESX,Nasdaq,47631436
2737,797542,Viewbix Inc.,VBIX,Nasdaq,21832122
2738,1875091,NeuroSense Therapeutics Ltd.,NRSN,Nasdaq,28070466
2739,1169138,"GIVBUX, INC.",GBUX,OTC,10243987
2740,1437517,"CYBERLOQ TECHNOLOGIES, INC.",CLOQ,OTC,31468490
2741,55234,"Global Asset Management Group, Inc.",KENS,OTC,50138928
2742,2006986,"Adagio Medical Holdings, Inc.",ADGM,Nasdaq,17276228
2743,1907223,"Klotho Neurosciences, Inc.",KLTO,Nasdaq,34098308
2744,1419951,Data Storage Corp,DTST,Nasdaq,29267618
2745,1709819,Four Seasons Education (Cayman) Inc.,FEDU,NYSE,32499634
2746,1854445,"Glimpse Group, Inc.",VRAR,Nasdaq,26134868
2747,1853044,"Aeries Technology, Inc.",AERT,Nasdaq,29136412
2748,1743344,PyroGenesis Canada Inc.,PYRGF,OTC,29543230
2749,1807689,"FAST CASUAL CONCEPTS, INC.",FCCI,OTC,24818516
2750,826253,AURA SYSTEMS INC,AUSI,OTC,24997648
2751,1946399,"LakeShore Biopharma Co., Ltd.",LSBCF,OTC,34206532
2752,1933567,"Neuraxis, INC",NRXS,NYSE,23168202
2753,1835385,"Marathon Bancorp, Inc. /MD/",MBBC,Nasdaq,32178742
2754,1758124,Fluent Corp.,CNTMF,OTC,34745284
2755,2049187,K-TECH SOLUTIONS CO LTD,KMRK,Nasdaq,21944000
2756,1659323,Iterum Therapeutics plc,ITRM,Nasdaq,23525846
2757,1903392,ClimateRock,CLRCF,OTC,30677252
2758,1921582,Lahontan Gold Corp.,LGCXF,OTC,37403308
2759,1969928,CTRL GROUP Ltd,MCTR,Nasdaq,14176980
2760,1959726,Autozi Internet Technology (Global) Ltd.,AZI,Nasdaq,12030308
2761,1643715,LITHIUM SOUTH DEVELOPMENT Corp,LISMF,OTC,34895316
2762,1548958,Brixton Metals Corp,BBBXF,OTC,27342182
2763,1954269,Garden Stage Ltd,GSIW,Nasdaq,33202276
2764,1803977,Limitless X Holdings Inc.,LIMX,OTC,24336370
2765,1877778,"Thiogenesis Therapeutics, Corp.",TTIPF,OTC,30241122
2766,25895,CROWN CRAFTS INC,CRWS,Nasdaq,29898980
2767,1967478,Captivision Inc.,CAPT,Nasdaq,29459054
2768,1191832,Kingsmen Resources Ltd.,KNGRF,OTC,29393596
2769,1301236,Sotherly Hotels Inc.,SOHO,Nasdaq,87606896
2770,1918151,Relevant Gold Corp.,RGCCF,OTC,30365272
2771,1640043,Pyxis Tankers Inc.,PXS,Nasdaq,28581322
2772,1726159,AMERICAN PACIFIC MINING CORP,USGDF,OTC,37100900
2773,1992818,ZOOZ Power Ltd.,ZOOZ,Nasdaq,86496528
2774,1750155,"Charlotte's Web Holdings, Inc.",CWBHF,OTC,14322281
2775,914139,PARKERVISION INC,PRKR,OTC,26125430
2776,1502557,Kun Peng International Ltd.,KPEA,OTC,16000000
2777,1619544,9F Inc.,JFU,Nasdaq,53215464
2778,1462223,"Nixxy, Inc.",NIXX,Nasdaq,24374974
2779,1043961,"Precipio, Inc.",PRPO,Nasdaq,31598084
2780,811222,Cardiff Lexington Corp,CDIX,OTC,25586874
2781,1742927,"REVIVA PHARMACEUTICALS HOLDINGS, INC.",RVPH,Nasdaq,59024280
2782,1275158,NOODLES & Co,NDLS,Nasdaq,32508418
2783,908259,"Oncotelic Therapeutics, Inc.",OTLC,OTC,39143696
2784,1937891,AlphaVest Acquisition Corp.,ATMV,Nasdaq,15346929
2785,1799290,Ebang International Holdings Inc.,EBON,Nasdaq,24620016
2786,1297937,"PARKS AMERICA, INC",PRKA,OTC,29481106
2787,1527728,Lunai Bioworks Inc.,RENB,Nasdaq,33822732
2788,1944902,Ohmyhome Ltd,OMH,Nasdaq,27444144
2789,1477960,Catalyst Crew Technologies Corp.,CCTC,OTC,19032910
2790,861972,Salazar Resources Ltd,SRLZF,OTC,28290012
2791,1005516,BOS BETTER ONLINE SOLUTIONS LTD,BOSC,Nasdaq,31789008
2792,1106861,CS DIAGNOSTICS CORP.,CSDX,OTC,70935288
2793,1456772,OFFICE PROPERTIES INCOME TRUST,OPI,Nasdaq,14795239
2794,1630176,HEALTHY EXTRACTS INC.,HYEX,OTC,34895700
2795,1537317,Independence Gold Corp.,IEGCF,OTC,17630002
2796,1532286,"Nine Energy Service, Inc.",NINE,NYSE,18779796
2797,1743971,MOGU Inc.,MOGU,NYSE,22804458
2798,1840317,VEEA INC.,VEEA,Nasdaq,27851498
2799,1472072,Concord Medical Services Holdings Ltd,CCM,NYSE,19971926
2800,1084267,"Mobiquity Technologies, Inc.",MOBQ,OTC,35060408
2801,1928722,PopReach Corp,INIKF,OTC,24126912
2802,1297341,Kentucky First Federal Bancorp,KFFB,Nasdaq,35096344
2803,1724542,CLPS Inc,CLPS,Nasdaq,26712594
2804,1861657,"Tharimmune, Inc.",THAR,Nasdaq,101273432
2805,1401914,"Dare Bioscience, Inc.",DARE,Nasdaq,24802284
2806,1919191,"Intelithrive, Inc.",ITHR,OTC,39769416
2807,1854572,ICZOOM Group Inc.,IZM,Nasdaq,12258472
2808,1916241,ParaZero Technologies Ltd.,PRZO,Nasdaq,23454540
2809,83350,RESERVE PETROLEUM CO,RSRV,OTC,26556250
2810,773717,"American Clean Resources Group, Inc.",ACRG,OTC,33410430
2811,1113313,ARVANA INC,AVNI,OTC,26598106
2812,1424864,Rise Gold Corp.,RYES,OTC,24074094
2813,1861063,Aquaron Acquisition Corp.,AQUC,OTC,30690440
2814,1733868,CNFinance Holdings Ltd.,CNF,NYSE,36314256
2815,1420565,"Rein Therapeutics, Inc.",RNTX,Nasdaq,31606950
2816,1973056,Bowen Acquisition Corp,BOWN,Nasdaq,27548204
2817,1686000,Japan Gold Corp.,JGLDF,OTC,29390718
2818,1937993,"Cadrenal Therapeutics, Inc.",CVKD,Nasdaq,23511020
2819,45919,HARTE HANKS INC,HHS,Nasdaq,21132162
2820,1512922,"PetVivo Holdings, Inc.",PETV,OTC,43255240
2821,1943444,Tungray Technologies Inc,TRSG,Nasdaq,22075570
2822,1085921,MICROMEM TECHNOLOGIES INC,MMTIF,OTC,21191364
2823,2013320,Eastern International Ltd.,ELOG,Nasdaq,27157220
2824,34956,"TENAX THERAPEUTICS, INC.",TENX,Nasdaq,31859936
2825,1936255,Four Leaf Acquisition Corp,FORL,Nasdaq,27252320
2826,1850767,Accustem Sciences Inc.,ACUT,OTC,13822150
2827,1391933,"QUAINT OAK BANCORP, INC.",QNTO,OTC,24146484
2828,788611,"NextTrip, Inc.",NTRP,Nasdaq,35733800
2829,1782303,"Boundless Bio, Inc.",BOLD,Nasdaq,26079238
2830,1866226,Welsbach Technology Metals Acquisition Corp.,WTMA,OTC,28366944
2831,1580490,I-ON Digital Corp.,IONI,OTC,26253660
2832,1953984,"Binah Capital Group, Inc.",BCG,Nasdaq,29884428
2833,1539850,"Starco Brands, Inc.",STCB,OTC,16468033
2834,1844971,Greenidge Generation Holdings Inc.,GREE,Nasdaq,21159114
2835,1772720,SPRUCE POWER HOLDING CORP,SPRU,NYSE,93273744
2836,2029138,SAGTEC GLOBAL Ltd,SAGT,Nasdaq,24276000
2837,1355839,INTELLIGENT PROTECTION MANAGEMENT CORP.,IPM,Nasdaq,25017906
2838,779544,ARK RESTAURANTS CORP,ARKR,Nasdaq,25721274
2839,1645666,"Kezar Life Sciences, Inc.",KZR,Nasdaq,45220180
2840,315958,CREDITRISKMONITOR COM INC,CRMZ,OTC,26057354
2841,1796514,BTC Digital Ltd.,BTCT,Nasdaq,17507426
2842,1410738,Voip-pal.com Inc,VPLM,OTC,28278480
2843,1831979,Stardust Power Inc.,SDST,Nasdaq,30283130
2844,1404353,West Point Gold Corp.,WPGCF,OTC,48217932
2845,899782,NUVEEN MISSOURI QUALITY MUNICIPAL INCOME FUND,NOM,NYSE,26093348
2846,1787297,"Passage BIO, Inc.",PASG,Nasdaq,26273628
2847,1700553,COMMERCE RESOURCES CORP.,CMRZF,OTC,24133122
2848,1968617,Coppernico Metals Inc.,CPPMF,OTC,32603264
2849,1738177,Cambium Networks Corp,CMBM,Nasdaq,89691040
2850,2040290,LOGPROSTYLE INC.,LGPS,NYSE,23394530
2851,1680378,"SenesTech, Inc.",SNES,Nasdaq,14415226
2852,1958777,"FibroBiologics, Inc.",FBLG,Nasdaq,17459046
2853,1897532,Majestic Ideal Holdings Ltd,MJID,Nasdaq,25420000
2854,1419336,Appia Rare Earths & Uranium Corp.,APAAF,OTC,29056202
2855,1595527,American Strategic Investment Co.,NYC,NYSE,20380198
2856,1110607,"Koil Energy Solutions, Inc.",KLNG,OTC,24659932
2857,1753673,Scienjoy Holding Corp,SJ,Nasdaq,26757470
2858,1904286,"MIRA PHARMACEUTICALS, INC.",MIRA,Nasdaq,28586294
2859,1962481,BranchOut Food Inc.,BOF,Nasdaq,37235812
2860,1007019,COFFEE HOLDING CO INC,JVA,Nasdaq,21407246
2861,1296484,TOP SHIPS INC.,TOPS,NYSE,28104146
2862,1858007,Goldenstone Acquisition Ltd.,GDST,OTC,25273276
2863,722313,NORTECH SYSTEMS INC,NSYS,Nasdaq,19781830
2864,1819438,"ESS Tech, Inc.",GWH,NYSE,62399940
2865,1963439,"Turbo Energy, S.A.",TURB,Nasdaq,16780206
2866,1004989,"SPAR Group, Inc.",SGRP,Nasdaq,23429046
2867,1307579,LIQTECH INTERNATIONAL INC,LIQT,Nasdaq,21631596
2868,1879293,"Mag Mile Capital, Inc.",MMCP,OTC,13507552
2869,1562530,Westhaven Gold Corp.,WTHVF,OTC,32335616
2870,1015647,ALMADEN MINERALS LTD,AAUAF,OTC,19384618
2871,1780731,"Sunrise New Energy Co., Ltd.",EPOW,Nasdaq,35060820
2872,1282980,"Dror Ortho-Design, Inc.",DROR,OTC,15311955
2873,1870600,"Solo Brands, Inc.",SBDS,NYSE,18340314
2874,1903995,Millennium Group International Holdings Ltd,MGIH,Nasdaq,16347375
2875,1509302,Victory Bancorp Inc,VTYB,OTC,35851984
2876,1558924,Tenet Fintech Group Inc.,PKKFF,OTC,14631339
2877,1804469,"Guardforce AI Co., Ltd.",GFAI,Nasdaq,18404328
2878,946563,RETRACTABLE TECHNOLOGIES INC,RVP,NYSE,23210640
2879,909724,TANDY LEATHER FACTORY INC,TLF,Nasdaq,23234406
2880,1875016,"J-Star Holding Co., Ltd.",YMAT,Nasdaq,14016596
2881,1948436,J-Long Group Ltd,JL,Nasdaq,16965272
2882,1983324,Real Messenger Corp,RMSG,Nasdaq,19333988
2883,1872061,Volt Lithium Corp.,VLTLF,OTC,67256672
2884,1356093,"CREATIVE REALITIES, INC.",CREX,Nasdaq,27980360
2885,1988634,Power Metal Resources PLC,POWMF,OTC,21387932
2886,1785566,Zhongchao Inc.,ZCMD,Nasdaq,17726532
2887,1980210,WF Holding Ltd,WFF,Nasdaq,13171851
2888,1938046,"MANGOCEUTICALS, INC.",MGRX,Nasdaq,13725236
2889,1481241,Performance Shipping Inc.,PSHG,Nasdaq,26604820
2890,1659617,"Moleculin Biotech, Inc.",MBRX,Nasdaq,21561580
2891,1596812,Enlivex Therapeutics Ltd.,ENLV,Nasdaq,23811834
2892,1472466,LEGEND POWER SYSTEMS INC.,LPSIF,OTC,14191159
2893,1865494,"IO Biotech, Inc.",IOBT,Nasdaq,52724496
2894,1828253,Evaxion A/S,EVAX,Nasdaq,47574556
2895,1030471,UTSTARCOM HOLDINGS CORP.,UTSI,Nasdaq,23436988
2896,1709628,"CLOUDASTRUCTURE, INC.",CSAI,Nasdaq,24597826
2897,1017655,PAID INC,PAYD,OTC,26502374
2898,1567900,BLACKBOXSTOCKS INC.,BLBX,Nasdaq,29843780
2899,1061612,Jackpot Digital Inc.,JPOTF,OTC,21343130
2900,1817740,Austin Gold Corp.,AUST,NYSE,20610706
2901,1940016,Gemina Laboratories Ltd.,GLABF,OTC,26332734
2902,1756180,"NOCERA, INC.",NCRA,Nasdaq,15879005
2903,1335105,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",LIXT,Nasdaq,23672430
2904,1661998,Q32 Bio Inc.,QTTB,Nasdaq,25899196
2905,20639,AmBase Corp,ABCP,OTC,19620726
2906,1590418,FOCUS UNIVERSAL INC.,FCUV,Nasdaq,21621624
2907,1894525,"Apimeds Pharmaceuticals US, Inc.",APUS,NYSE,34892064
2908,1750593,Fangdd Network Group Ltd.,DUO,Nasdaq,14739339
2909,1816172,"Jiuzi Holdings, Inc.",JZXN,Nasdaq,11904839
2910,1826376,Golden Sun Health Technology Group Ltd,GSUN,Nasdaq,14771402
2911,2012600,"rYojbaba Co., Ltd.",RYOJ,Nasdaq,46575000
2912,1947210,"High Roller Technologies, Inc.",ROLR,NYSE,18705976
2913,1739410,Rallybio Corp,RLYB,Nasdaq,26812124
2914,1860657,"Allarity Therapeutics, Inc.",ALLR,Nasdaq,16993172
2915,1962011,"Kairos Pharma, LTD.",KAPA,NYSE,16034930
2916,1873093,CytoMed Therapeutics Ltd,GDTC,Nasdaq,22528726
2917,352955,"CKX LANDS, INC.",CKX,NYSE,20962448
2918,1066764,Bimergen Energy Corp,BESS,OTC,34836892
2919,1677897,UPAY,UPYY,OTC,16263307
2920,1888980,"LEAD REAL ESTATE CO., LTD",LRE,Nasdaq,18689404
2921,1179821,BIRKS GROUP INC.,BGI,NYSE,21554158
2922,1819493,"Xos, Inc.",XOS,Nasdaq,26548380
2923,1562733,Synergy CHC Corp.,SNYR,Nasdaq,22820188
2924,1270436,Cohen & Co Inc.,COHN,NYSE,26893750
2925,1820025,Ridgeline Minerals Corp,RDGMF,OTC,25442006
2926,766792,CVD EQUIPMENT CORP,CVV,Nasdaq,24017614
2927,1119083,MIND CTI LTD,MNDO,Nasdaq,24439592
2928,1580110,Libero Copper & Gold Corp,LBCMF,OTC,24042748
2929,1090396,TABLE TRAC INC,TBTC,OTC,21805758
2930,732026,TRIO-TECH INTERNATIONAL,TRT,NYSE,29046742
2931,1379006,"NANOVIRICIDES, INC.",NNVC,NYSE,23317448
2932,1374339,ProMIS Neurosciences Inc.,PMN,Nasdaq,21228484
2933,40570,GEE Group Inc.,JOB,NYSE,20635338
2934,1638287,MetaVia Inc.,MTVA,Nasdaq,16156107
2935,1527702,iQSTEL Inc,IQST,Nasdaq,17856332
2936,1948294,Nature Wood Group Ltd,NWGL,Nasdaq,20112096
2937,1844392,"Marpai, Inc.",MRAI,OTC,17939604
2938,2032545,CALLAN JMB INC.,CJMB,Nasdaq,15818173
2939,1863990,"MultiSensor AI Holdings, Inc.",MSAI,Nasdaq,44120576
2940,797465,"HG Holdings, Inc.",STLY,OTC,21930148
2941,1089815,Elite Health Systems Inc.,EHSI,OTC,32909886
2942,1438943,"RANGE IMPACT, INC.",RNGE,OTC,16842412
2943,1969401,Linkage Global Inc,LGCB,Nasdaq,22051906
2944,1901203,Iron Horse Acquisitions Corp.,IROH,Nasdaq,21873076
2945,1884122,Vizsla Copper Corp.,VCUFF,OTC,31696002
2946,2032755,Pinnacle Food Group Ltd,PFAI,Nasdaq,30419998
2947,1318482,KIDOZ INC.,KDOZF,OTC,30306242
2948,1678105,Caro Holdings Inc.,CAHO,OTC,26023066
2949,1191070,Neuphoria Therapeutics Inc.,NEUP,Nasdaq,11104357
2950,711034,THUNDER MOUNTAIN GOLD INC,THMG,OTC,56885904
2951,2025942,Curanex Pharmaceuticals Inc,CURX,Nasdaq,15014962
2952,838875,WILLAMETTE VALLEY VINEYARDS INC,WVVI,Nasdaq,13702100
2953,320017,"LISATA THERAPEUTICS, INC.",LSTA,Nasdaq,17959012
2954,2072421,"Seneca Bancorp, Inc.",SNNF,OTC,17941594
2955,1892292,Maison Solutions Inc.,MSS,Nasdaq,11804160
2956,50292,IEH Corp,IEHC,OTC,20665864
2957,1539029,"Clearside Biomedical, Inc.",CLSD,Nasdaq,18842476
2958,839087,VASO Corp,VASO,OTC,20234600
2959,1544883,Wolfden Resources Corp,WLFFF,OTC,15285411
2960,1735041,Greenland Technologies Holding Corp.,GTEC,Nasdaq,18559640
2961,1711786,"Hoth Therapeutics, Inc.",HOTH,Nasdaq,15778243
2962,1862150,Cingulate Inc.,CING,Nasdaq,19789878
2963,1106838,"Sonnet BioTherapeutics Holdings, Inc.",SONN,Nasdaq,34482908
2964,1700844,EvoAir Holdings Inc.,EVOH,OTC,625154560
2965,1589061,"Gyrodyne, LLC",GYRO,Nasdaq,20343600
2966,1994624,ScanTech AI Systems Inc.,STAI,Nasdaq,29698540
2967,924515,GUIDED THERAPEUTICS INC,GTHP,OTC,18063898
2968,1627282,CaliberCos Inc.,CWD,Nasdaq,13495831
2969,1571934,TAO Synergies Inc.,TAOX,Nasdaq,30986584
2970,1742518,"MMTec, Inc.",MTC,Nasdaq,72538168
2971,926617,Aspira Women's Health Inc.,AWHL,OTC,21754518
2972,1524769,CHESAPEAKE GRANITE WASH TRUST,CHKR,OTC,21364750
2973,1499780,GLOBUS MARITIME LTD,GLBS,Nasdaq,24385910
2974,1070789,HyOrc Corp,HYOR,OTC,22112700
2975,1572386,GREENWAY TECHNOLOGIES INC,GWTI,OTC,14085197
2976,1058307,NextPlat Corp,NXPL,Nasdaq,16375453
2977,1442492,"Laredo Oil, Inc.",LRDC,OTC,39135660
2978,1288268,Intrepid Metals Corp.,IMTCF,OTC,15203107
2979,1769768,E-Home Household Service Holdings Ltd,EJH,Nasdaq,20203898
2980,1765850,Prestige Wealth Inc.,PWM,Nasdaq,92138264
2981,1591956,Sphere 3D Corp.,ANY,Nasdaq,16071949
2982,1914805,CBL International Ltd,BANL,Nasdaq,12900631
2983,1743905,Rail Vision Ltd.,RVSN,Nasdaq,21473202
2984,1967656,"PFS Bancorp, Inc.",PFSB,OTC,21091876
2985,1106213,SEAFARER EXPLORATION CORP,SFRX,OTC,25697822
2986,1713979,TRIFECTA GOLD LTD,TRRFF,OTC,10513625
2987,1958133,Decent Holding Inc.,DXST,Nasdaq,28275000
2988,1108205,CURIS INC,CRIS,Nasdaq,15254754
2989,1311673,"Yale Transaction Finders, Inc.",YTFD,OTC,20744010
2990,2009714,TMD Energy Ltd,TMDE,NYSE,16526135
2991,867038,SPINDLETOP OIL & GAS CO,SPND,OTC,22038556
2992,1422532,ROCKHAVEN RESOURCES LTD,RKHNF,OTC,26352284
2993,1893219,"Abpro Holdings, Inc.",ABP,Nasdaq,15098399
2994,2032779,Euroholdings Ltd.,EHLD,Nasdaq,19867840
2995,1096275,Worksport Ltd,WKSP,Nasdaq,18038766
2996,1854526,BrooQLy Inc.,BRQL,OTC,12807500
2997,872699,KLONDIKE GOLD CORP /FI,KDKGF,OTC,20473278
2998,1866460,Military Metals Corp.,MILIF,OTC,19578092
2999,1282648,BATTALION OIL CORP,BATL,NYSE,18309572
3000,1468327,"Rent the Runway, Inc.",RENT,Nasdaq,144447104
3001,1995704,Cuprina Holdings (Cayman) LTD,CUPR,Nasdaq,15594150
3002,1833214,"SAB Biotherapeutics, Inc.",SABS,Nasdaq,32794844
3003,1962738,"CASI Pharmaceuticals, Inc.",CASI,Nasdaq,20450472
3004,1909770,KHEOBA CORP.,KHOB,OTC,20230000
3005,1958399,"Huachen AI Parking Management Technology Holding Co., Ltd",HCAI,Nasdaq,25453840
3006,1726906,Kutcho Copper Corp.,KCCFF,OTC,17789500
3007,1791725,"Huadi International Group Co., Ltd.",HUDI,Nasdaq,17422030
3008,1506251,"Citius Pharmaceuticals, Inc.",CTXR,Nasdaq,17718528
3009,1895249,"ConnectM Technology Solutions, Inc.",CNTM,OTC,15758836
